9.12	0.379034	-0.38676	-0.0322344	0.0435752
9.18	0.376172	-0.382201	-0.0663155	0.114977
9.24	0.371255	-0.37337	-0.100535	0.185276
9.3	0.364274	-0.360362	-0.134962	0.253407
9.36	0.355214	-0.343332	-0.169655	0.318503
9.42	0.344058	-0.32248	-0.204659	0.379979
9.48	0.330786	-0.298033	-0.239997	0.437623
9.54	0.315378	-0.270217	-0.27566	0.491652
9.6	0.297817	-0.239234	-0.311588	0.542719
9.66	0.278089	-0.205236	-0.347657	0.591819
9.72	0.256191	-0.168313	-0.383645	0.640002
9.78	0.232137	-0.128502	-0.419201	0.687705
9.84	0.205966	-0.08586	-0.453804	0.733334
9.9	0.177754	-0.040649	-0.486725	0.770656
9.96	0.147627	0.00629143	-0.517006	0.785406
10.02	0.115774	0.0530198	-0.543468	0.755024
10.08	0.082462	0.096209	-0.564791	0.658972
10.14	0.0480347	0.131745	-0.579673	0.495827
10.2	0.0129106	0.15606	-0.587058	0.285776
10.26	-0.0224406	0.167076	-0.586365	0.0563285
10.32	-0.0575307	0.164311	-0.577639	-0.168009
10.38	-0.0918914	0.148648	-0.561539	-0.366589
10.44	-0.125107	0.122122	-0.539177	-0.522384
10.5	-0.156837	0.0876199	-0.51188	-0.625689
10.56	-0.18682	0.0483039	-0.480968	-0.678801
10.62	-0.214871	0.00687177	-0.447601	-0.695129
10.68	-0.240868	-0.0349289	-0.412711	-0.691739
10.74	-0.264741	-0.0763008	-0.377	-0.681901
10.8	-0.286454	-0.117074	-0.340959	-0.672523
10.86	-0.305996	-0.157341	-0.304918	-0.66526
10.92	-0.323374	-0.197197	-0.269078	-0.658397
10.98	-0.338604	-0.236573	-0.233552	-0.648305
11.04	-0.351705	-0.275155	-0.198384	-0.630473
11.1	-0.362699	-0.312354	-0.163578	-0.600401
11.16	-0.371608	-0.347327	-0.129103	-0.554467
11.22	-0.37845	-0.379058	-0.0949101	-0.49066
11.28	-0.383241	-0.406459	-0.0609359	-0.408923
11.34	-0.385992	-0.428489	-0.027109	-0.310975
11.4	-0.386709	-0.44425	0.006647	-0.199756
11.46	-0.385395	-0.453034	0.0404106	-0.0787931
11.52	-0.382047	-0.454357	0.0742602	0.0482494
11.58	-0.376657	-0.447949	0.108271	0.177765
11.64	-0.369216	-0.433759	0.142514	0.306192
11.7	-0.359705	-0.411949	0.177049	0.429939
11.76	-0.348108	-0.382898	0.211923	0.545396
11.82	-0.334402	-0.3472	0.247161	0.649192
11.88	-0.318565	-0.305631	0.282752	0.738751
11.94	-0.300579	-0.259086	0.31864	0.813027
12	-0.280427	-0.208468	0.3547	0.873006
12.06	-0.258104	-0.154571	0.390709	0.921358
12.12	-0.233624	-0.0980178	0.42631	0.960559
12.18	-0.207024	-0.0393726	0.460974	0.988896
12.24	-0.178378	0.0204638	0.49396	0.995039
12.3	-0.147814	0.0795895	0.524285	0.956547
12.36	-0.115524	0.13466	0.550744	0.850845
12.42	-0.0817751	0.18138	0.571987	0.672969
12.48	-0.0469191	0.215765	0.586688	0.439138
12.54	-0.0113802	0.235098	0.59378	0.173364
12.6	0.0243653	0.238029	0.592692	-0.104357
12.66	0.0598238	0.224274	0.583503	-0.37817
12.72	0.0945242	0.19454	0.566917	-0.62947
12.78	0.128051	0.150858	0.544092	-0.832066
12.84	0.160065	0.0968873	0.51639	-0.961303
12.9	0.19031	0.0372275	0.485151	-1.01623
12.96	0.218606	-0.0242579	0.451542	-1.02224
13.02	0.244836	-0.0854124	0.416494	-1.00655
13.08	0.268934	-0.145366	0.380697	-0.982503
13.14	0.290868	-0.203695	0.344635	-0.951463
13.2	0.310632	-0.259881	0.308627	-0.909293
13.26	0.328235	-0.313116	0.272866	-0.851101
13.32	0.343696	-0.36234	0.237457	-0.773789
13.38	0.357036	-0.406379	0.202439	-0.676959
13.44	0.368279	-0.444101	0.167808	-0.562627
13.5	0.377448	-0.474545	0.133534	-0.434302
13.56	0.384563	-0.496975	0.0995613	-0.296009
13.62	0.38964	-0.510901	0.0658262	-0.151654
13.68	0.392691	-0.516055	0.0322549	-0.0048208
13.74	0.393725	-0.51238	-0.00123099	0.141113
13.8	0.392745	-0.500023	-0.0347117	0.282696
13.86	0.389748	-0.479346	-0.0682679	0.416159
13.92	0.384727	-0.450948	-0.101978	0.537353
13.98	0.377672	-0.415682	-0.135916	0.642067
14.04	0.368567	-0.374642	-0.170149	0.726783
14.1	0.357393	-0.329091	-0.204731	0.789709
14.16	0.344127	-0.280333	-0.239698	0.831655
14.22	0.328747	-0.229544	-0.275058	0.856245
14.28	0.311228	-0.177623	-0.310777	0.869185
14.34	0.291552	-0.125098	-0.346761	0.876735
14.4	0.269706	-0.0721531	-0.382831	0.88357
14.46	0.245694	-0.018795	-0.418687	0.889897
14.52	0.21954	0.0347776	-0.453871	0.887596
14.58	0.191301	0.0875749	-0.487722	0.857234
14.64	0.161079	0.137204	-0.519339	0.772839
14.7	0.129041	0.179894	-0.54758	0.619057
14.76	0.095423	0.211578	-0.57111	0.40394
14.82	0.0605478	0.229138	-0.588538	0.149672
14.88	0.024817	0.230818	-0.598641	-0.122556
14.94	-0.0113044	0.21601	-0.60062	-0.395583
15	-0.0473194	0.185155	-0.594302	-0.650394
15.06	-0.082739	0.140016	-0.580187	-0.861131
15.12	-0.11712	0.0840025	-0.559321	-1.00111
15.18	-0.150092	0.0217622	-0.533052	-1.0607
15.24	-0.181368	-0.0421997	-0.502778	-1.05623
15.3	-0.210742	-0.104765	-0.469762	-1.01467
15.36	-0.238078	-0.164262	-0.435034	-0.954289
15.42	-0.263296	-0.219781	-0.399375	-0.881662
15.48	-0.286356	-0.270619	-0.363342	-0.797545
15.54	-0.307245	-0.316079	-0.327305	-0.701742
15.6	-0.325971	-0.355471	-0.291496	-0.595048
15.66	-0.342552	-0.388188	-0.256044	-0.479464
15.72	-0.35701	-0.41377	-0.221008	-0.357782
15.78	-0.36937	-0.431933	-0.186394	-0.233162
15.84	-0.379659	-0.442589	-0.152176	-0.108889
15.9	-0.387898	-0.44585	-0.118307	0.0116829
15.96	-0.394107	-0.442031	-0.0847236	0.125117
16.02	-0.398302	-0.431656	-0.0513524	0.227942
16.08	-0.400491	-0.415454	-0.0181158	0.316863
16.14	-0.400683	-0.394338	0.0150676	0.389186
16.2	-0.398877	-0.369359	0.0482803	0.443356
16.26	-0.39507	-0.341614	0.0816039	0.479397
16.32	-0.389252	-0.312157	0.115118	0.499015
16.38	-0.381411	-0.2819	0.148896	0.505289
16.44	-0.371529	-0.251541	0.183005	0.502077
16.5	-0.359583	-0.221543	0.217499	0.493408
16.56	-0.345551	-0.192131	0.252409	0.483014
